x1[u meter],x2[u meter],A,alfa,D,D.C,frequency[Hz],velocity[cm\s]
0.2,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.235651577
0.2,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.304231197
0.2,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.320599219
0.2,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.28790454
0.2,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.254722266
0.2,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.206710368
0.2,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.17909424
0.2,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.180011359
0.3,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.179050946
0.3,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.205209194
0.3,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.135706417
0.3,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.126342733
0.4,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0
0.5,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.15114383
0.7,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.164706735
0.7,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.196129204
0.7,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.217246969
0.7,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.8,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.168708532
0.8,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.186430823
0.8,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.231530697
0.8,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.241804328
0.8,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.331536154
0.8,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.325264426
0.8,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.315409322
0.8,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.264646406
0.8,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.9,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.235636111
0.9,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.263886824
0.9,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.309502928
0.9,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.344580416
0.9,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.411331074
0.9,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.462886683
0.9,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.44393996
0.9,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.440699491
0.9,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.30823646
0.1,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.171649712
0.1,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.013015831
0.1,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.079917033
0.1,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.095724047
0.1,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.102966204
0.1,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.117799052
0.1,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.163382448
0.1,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.248307169
0.1,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.307147831
0.2,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.349356849
0.2,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.205335258
0.2,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.2,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.087061484
0.2,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.119112288
0.2,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.161659734
0.2,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.210079919
0.2,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.28332388
0.2,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.345568518
0.3,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.399300693
0.3,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.314532169
0.3,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.150617217
0.3,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.134611369
0.3,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.163020021
0.3,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.226796157
0.3,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.286491059
0.3,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.344893054
0.4,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.432974754
0.4,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.400832665
0.4,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.263236901
0.4,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.181463909
0.4,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.252708315
0.4,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.338634093
0.4,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.354056777
0.5,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.397112461
0.5,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.380541691
0.5,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.298777162
0.5,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.168982488
0.5,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0
0.5,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.173545566
0.5,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.284261749
0.5,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.36643118
0.5,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.37765892
0.6,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.342944605
0.6,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.326509045
0.6,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.293541649
0.6,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.169323465
0.6,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.242391195
0.6,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.394070803
0.6,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.414447316
0.7,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.350555766
0.7,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.300523413
0.7,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.248017381
0.7,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.153530365
0.7,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.123715926
0.7,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.149993151
0.7,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.328861337
0.7,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.412711243
0.8,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.363088513
0.8,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.278592094
0.8,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.195226131
0.8,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.158127822
0.8,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.131508226
0.8,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.082863428
0.8,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,unstable
0.8,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.209588758
0.8,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.364832604
0.9,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.336077221
0.9,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.244944146
0.9,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.196560782
0.9,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.143490159
0.9,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.109135424
0.9,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.105245811
0.9,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.097539687
0.9,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,-0.009593195
0.9,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.35,100000,0.181334733
0.1,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.608174517
0.1,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.211944383
0.1,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.048289503
0.1,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.007872102
0.1,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.014806364
0.1,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.038890334
0.1,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.105956455
0.1,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.274870502
0.1,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.459875149
0.2,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.91301681
0.2,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.588803857
0.2,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.182372641
0.2,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.025919298
0.2,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.020174848
0.2,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.080061629
0.2,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.179352
0.2,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.366280498
0.2,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.566242779
0.3,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-1.047726233
0.3,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.808297489
0.3,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.401182938
0.3,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.097660143
0.3,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.03676443
0.3,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.107354591
0.3,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.267218524
0.3,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.478212939
0.3,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.701325067
0.4,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-1.041477015
0.4,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.922098463
0.4,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.508305641
0.4,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.172488983
0.4,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.026321801
0.4,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.136777429
0.4,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.369196512
0.4,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.64520338
0.4,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.833802879
0.5,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.92288765
0.5,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.785966419
0.5,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.475827924
0.5,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.188565041
0.5,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0
0.5,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.193184393
0.5,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.48002322
0.5,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.808269216
0.5,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.939738452
0.6,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.798993695
0.6,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.630374469
0.6,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.371854187
0.6,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.166782547
0.6,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.010058808
0.6,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.150940284
0.6,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.521441988
0.6,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.892873895
0.6,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,1.031036239
0.7,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.709277407
0.7,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.53054602
0.7,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.282409142
0.7,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.109531459
0.7,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.01678037
0.7,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.082433362
0.7,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.372118742
0.7,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.806028646
0.7,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,1.054666394
0.8,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.547305499
0.8,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.381833495
0.8,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.184345227
0.8,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.066171355
0.8,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.021167488
0.8,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.036203928
0.8,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.197676427
0.8,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.59356733
0.8,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.932986802
0.9,0.1,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.428448793
0.9,0.2,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.259794833
0.9,0.3,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.128816691
0.9,0.4,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.040378892
0.9,0.5,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,-0.009739313
0.9,0.6,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.017705491
0.9,0.7,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.051289492
0.9,0.8,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.200593558
0.9,0.9,0.5,-1,{'10^-5': 1.2e-05},0.35,100000,0.57487523
0.1,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.560352182
0.1,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.772450542
0.1,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.882203047
0.1,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.843439832
0.1,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.775098359
0.1,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.699827935
0.1,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.650776995
0.1,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.607500381
0.1,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.504572983
0.2,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.256970305
0.2,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.532303436
0.2,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.803462112
0.2,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.920400843
0.2,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.842037817
0.2,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.744863524
0.2,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.690434828
0.2,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.533921838
0.2,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.455795624
0.3,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.3,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.405558877
0.3,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.641572427
0.3,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.690808194
0.3,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.634171797
0.3,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.517077425
0.3,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.450557496
0.3,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.321002159
0.4,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.4,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.22102397
0.4,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.368573842
0.4,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.386296906
0.4,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.347501657
0.4,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0.240691329
0.4,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,0
0.5,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.5,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.254921722
0.6,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.352929527
0.6,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.36490147
0.6,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.362286744
0.6,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.6,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.307527406
0.7,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.407282676
0.7,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.550553094
0.7,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.615524408
0.7,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.691891728
0.7,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.62844224
0.7,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.44361845
0.7,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.7,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,unstable
0.8,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.471075495
0.8,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.57375372
0.8,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.694286593
0.8,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.759254697
0.8,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.818445322
0.8,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.868895623
0.8,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.816464489
0.8,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.507763809
0.8,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.238454969
0.9,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.519048902
0.9,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.35,100000,-0.584382288
